   S         2415.982338868 
   S          353.340452206 
   S           40.526211354 
   S           23.910862049 
   S           11.206031318 
   S            6.442894933 
   S            2.331728127 
   S            1.117002509 
   S            0.365397729 
   S            0.180797840 
   S            0.078589845 
   S            0.094365523 
   P           18.974251979 
   P            7.724259727 
   P            6.523072444 
   P            3.077748704 
   P            1.401706039 
   P            0.689042806 
   P            0.342030472 
   P            0.139281142 
   P            0.054084240 
   P            0.578023601 
   P            0.086967886 
   D           69.333455082 
   D           15.878729316 
   D            6.217672777 
   D            2.948570975 
   D            1.615057031 
   D            0.836765799 
   D            0.412024144 
   D            0.170250313 
   F            0.356698482 
