   S         2460.716787492 
   S          357.975004261 
   S           38.852923464 
   S           24.362062835 
   S           12.413584595 
   S            6.378269432 
   S            2.357729056 
   S            1.117002509 
   S            0.365764883 
   S            0.171412203 
   S            0.076702567 
   S            0.095807912 
   P           18.788182327 
   P            8.339499377 
   P            6.406215783 
   P            3.038880341 
   P            1.401706039 
   P            0.732341445 
   P            0.340026924 
   P            0.139736214 
   P            0.055195531 
   P            0.565709649 
   P            0.087981853 
   D           70.226623973 
   D           16.235535587 
   D            6.294385107 
   D            2.910241097 
   D            1.601919247 
   D            0.838496717 
   D            0.411133719 
   D            0.176611524 
   F            0.365359250 
