   S         2428.061793547 
   S          368.958625082 
   S           41.867472113 
   S           26.055771471 
   S           15.651656039 
   S            6.377387470 
   S            2.033130000 
   S            1.071432577 
   S            0.374837656 
   S            0.182230591 
   S            0.078959870 
   S            0.096600000 
   P           19.614597846 
   P           11.651140944 
   P            6.934686059 
   P            2.450377124 
   P            1.366233512 
   P            0.661936753 
   P            0.333390639 
   P            0.146166000 
   P            0.059631068 
   P            0.565423053 
   P            0.092900000 
   D           69.928046231 
   D           16.215515913 
   D            6.483431475 
   D            2.801995948 
   D            1.566911917 
   D            0.834087000 
   D            0.419624813 
   D            0.168971694 
   F            0.371900000 
