   S         2407.139894702 
   S          353.436047607 
   S           38.838263949 
   S           24.084875583 
   S           10.821803952 
   S            6.617928294 
   S            2.450613994 
   S            1.169110604 
   S            0.373960469 
   S            0.178298987 
   S            0.078783068 
   S            0.101023919 
   P           18.662338449 
   P            7.981290210 
   P            6.667114868 
   P            3.135121188 
   P            1.430350983 
   P            0.724265412 
   P            0.326023140 
   P            0.157042284 
   P            0.058703938 
   P            0.652452423 
   P            0.091486781 
   D           64.208443890 
   D           16.225491614 
   D            6.326695385 
   D            2.868309025 
   D            1.597317240 
   D            0.843079747 
   D            0.399465510 
   D            0.177225154 
   F            0.360312297 
