   S         2504.989915167 
   S          356.332933130 
   S           38.838263949 
   S           23.647286023 
   S           10.942494251 
   S            6.655947437 
   S            2.450613994 
   S            1.169110604 
   S            0.374773627 
   S            0.180939320 
   S            0.080548974 
   S            0.096730825 
   P           18.441617760 
   P            7.837915772 
   P            6.609253371 
   P            3.141631210 
   P            1.414319779 
   P            0.723172123 
   P            0.327109453 
   P            0.148056170 
   P            0.057734540 
   P            0.650533107 
   P            0.092500448 
   D           68.156098010 
   D           16.445178862 
   D            6.269512356 
   D            2.829236345 
   D            1.602167649 
   D            0.843489581 
   D            0.405478344 
   D            0.177221297 
   F            0.354627152 
