   S         2417.356348935 
   S          358.434774769 
   S           40.007808469 
   S           24.084875583 
   S           10.508779715 
   S            6.594395126 
   S            2.416926615 
   S            1.169110604 
   S            0.371351340 
   S            0.178298987 
   S            0.078783068 
   S            0.101330814 
   P           18.664596445 
   P            7.834796125 
   P            6.709765267 
   P            3.104128146 
   P            1.421983289 
   P            0.724265412 
   P            0.326023140 
   P            0.158308569 
   P            0.058703938 
   P            0.652452423 
   P            0.091486781 
   D           64.208443890 
   D           16.025853877 
   D            6.326695385 
   D            2.903816470 
   D            1.605686177 
   D            0.820683139 
   D            0.402892608 
   D            0.176371199 
   F            0.345395615 
