   S         2405.845612508 
   S          366.090257819 
   S           41.299104828 
   S           25.840991289 
   S           15.587034062 
   S            6.354650596 
   S            2.061889240 
   S            1.083602589 
   S            0.372063386 
   S            0.180325983 
   S            0.083152625 
   S            0.095650380 
   P           20.048574444 
   P           11.915734060 
   P            7.125168109 
   P            2.445712277 
   P            1.342708704 
   P            0.646296674 
   P            0.333758000 
   P            0.149152747 
   P            0.059346471 
   P            0.569697806 
   P            0.093873114 
   D           69.907076155 
   D           16.107179750 
   D            6.794488600 
   D            2.852069449 
   D            1.643760949 
   D            0.842049255 
   D            0.410171181 
   D            0.166482418 
   F            0.378455475 
