   S         2376.731836047 
   S          368.073510876 
   S           40.789482570 
   S           25.039936741 
   S           14.746528575 
   S            6.295357529 
   S            2.103371451 
   S            1.086873192 
   S            0.369724937 
   S            0.179264543 
   S            0.083152625 
   S            0.095932029 
   P           20.004327288 
   P           11.626691542 
   P            6.805051721 
   P            2.504640857 
   P            1.337213990 
   P            0.645517644 
   P            0.333526277 
   P            0.150484832 
   P            0.058577347 
   P            0.569074367 
   P            0.091675396 
   D           72.024205834 
   D           16.222495545 
   D            6.614742107 
   D            2.783826167 
   D            1.610411270 
   D            0.842265987 
   D            0.403134096 
   D            0.168754127 
   F            0.376016344 
