   S         2403.366995183 
   S          367.780690953 
   S           40.526574654 
   S           25.039936741 
   S           14.576759286 
   S            6.264774283 
   S            2.150603803 
   S            1.081526856 
   S            0.371077802 
   S            0.181741344 
   S            0.083592931 
   S            0.094978646 
   P           19.652948134 
   P           11.209092567 
   P            6.739799887 
   P            2.599968179 
   P            1.352594047 
   P            0.653815420 
   P            0.333758000 
   P            0.149508607 
   P            0.058547298 
   P            0.576844985 
   P            0.092243205 
   D           71.642560316 
   D           16.432081676 
   D            6.629067885 
   D            2.804992383 
   D            1.627334939 
   D            0.844972053 
   D            0.399483444 
   D            0.169378035 
   F            0.367080811 
