   S         2394.772617096 
   S          364.104335592 
   S           41.191363873 
   S           26.319661768 
   S           15.647646449 
   S            6.591965930 
   S            2.060814843 
   S            1.070956506 
   S            0.378255296 
   S            0.178011249 
   S            0.081651868 
   S            0.095769651 
   P           20.227055249 
   P           12.420402499 
   P            7.444562965 
   P            2.430022428 
   P            1.320123323 
   P            0.649461526 
   P            0.333574541 
   P            0.148275782 
   P            0.061353859 
   P            0.561542536 
   P            0.092900000 
   D           70.968431422 
   D           16.263759556 
   D            6.925986213 
   D            2.847496380 
   D            1.618969788 
   D            0.827843824 
   D            0.413709728 
   D            0.167729319 
   F            0.378455475 
