   S         2389.200977606 
   S          360.140990771 
   S           40.625500916 
   S           24.907464522 
   S           14.271981937 
   S            6.225744918 
   S            2.179546224 
   S            1.061852640 
   S            0.372108205 
   S            0.179207735 
   S            0.083540060 
   S            0.095136041 
   P           19.308770062 
   P           11.040838819 
   P            6.677912318 
   P            2.617818963 
   P            1.352417799 
   P            0.659531873 
   P            0.330845179 
   P            0.149194817 
   P            0.058516367 
   P            0.574885134 
   P            0.091695959 
   D           70.405048581 
   D           16.368676606 
   D            6.437931052 
   D            2.838456460 
   D            1.605454463 
   D            0.841887483 
   D            0.399977543 
   D            0.167046390 
   F            0.372539549 
