   S         2405.310000000 
   S          365.724058234 
   S           41.906200000 
   S           25.979217696 
   S           16.287097476 
   S            7.033831251 
   S            2.021345027 
   S            1.079993260 
   S            0.378255296 
   S            0.179540772 
   S            0.082175385 
   S            0.096600000 
   P           20.297000000 
   P           12.731200000 
   P            7.853104402 
   P            2.447960000 
   P            1.310820000 
   P            0.645865000 
   P            0.332784186 
   P            0.146166000 
   P            0.060871000 
   P            0.564661113 
   P            0.092900000 
   D           70.945400000 
   D           16.148012610 
   D            7.350673918 
   D            2.923360000 
   D            1.614561815 
   D            0.834087000 
   D            0.408141000 
   D            0.168300000 
   F            0.371900000 
