   S         2405.310000000 
   S          363.211454448 
   S           41.740315917 
   S           26.274913743 
   S           15.887355440 
   S            6.640642956 
   S            2.052742173 
   S            1.070776619 
   S            0.375599758 
   S            0.179540772 
   S            0.082175385 
   S            0.096831343 
   P           20.086456115 
   P           12.608923834 
   P            7.484245121 
   P            2.425510366 
   P            1.320123323 
   P            0.645865000 
   P            0.333758000 
   P            0.145434249 
   P            0.060871000 
   P            0.561542536 
   P            0.093804490 
   D           70.798243487 
   D           16.232603584 
   D            7.217949364 
   D            2.785027116 
   D            1.614513073 
   D            0.823985344 
   D            0.411612374 
   D            0.167673039 
   F            0.371900000 
