   S         2410.935910425 
   S          365.565000000 
   S           41.906200000 
   S           26.319661768 
   S           15.789476638 
   S            6.855861700 
   S            2.033130000 
   S            1.063077535 
   S            0.376071000 
   S            0.179540772 
   S            0.082175385 
   S            0.097073377 
   P           20.227055249 
   P           12.608923834 
   P            7.582347650 
   P            2.447960000 
   P            1.320123323 
   P            0.645865000 
   P            0.333758000 
   P            0.146451649 
   P            0.060696414 
   P            0.564661113 
   P            0.092886032 
   D           71.613971682 
   D           16.195473849 
   D            7.233806537 
   D            2.907671070 
   D            1.603837789 
   D            0.826118607 
   D            0.411612374 
   D            0.169433438 
   F            0.371900000 
