   S         2392.131170688 
   S          364.626896646 
   S           40.432894229 
   S           25.039936741 
   S           14.672666083 
   S            6.319866567 
   S            2.100118437 
   S            1.078413209 
   S            0.369724937 
   S            0.180907549 
   S            0.083152625 
   S            0.095914692 
   P           20.048574444 
   P           11.586027390 
   P            6.805051721 
   P            2.502817119 
   P            1.337213990 
   P            0.649859269 
   P            0.331659830 
   P            0.150105510 
   P            0.059423384 
   P            0.574209828 
   P            0.093388854 
   D           71.664030532 
   D           16.357031362 
   D            6.613954714 
   D            2.819243624 
   D            1.610411270 
   D            0.855272358 
   D            0.413656374 
   D            0.168066419 
   F            0.369488225 
